date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Other
07/01/18 13:15,4.18,0,23.4,1
07/01/18 13:30,3.64,0,16.85,1
07/01/18 13:45,3.56,0,16.85,1
07/01/18 14:00,4.21,0,23.58,1
07/01/18 14:15,3.6,0,16.74,1
07/01/18 14:30,3.56,0,16.74,1
07/01/18 14:45,4.21,0,22.61,1
07/01/18 15:00,3.6,0,16.63,1
07/01/18 15:15,3.6,0,16.6,1
07/01/18 15:30,4.18,0,22.79,1
07/01/18 15:45,3.6,0,16.74,1
07/01/18 16:00,3.64,0,16.7,1
07/01/18 16:15,4.21,0,23.8,1
07/01/18 16:30,3.49,0,16.99,1
07/01/18 16:45,3.53,0,16.99,1
07/01/18 17:00,4.14,0,23.72,1
07/01/18 17:15,3.56,0,16.85,1
07/01/18 17:30,3.64,0,16.88,1
07/01/18 17:45,4.14,0,24.01,1
07/01/18 18:00,3.49,0,17.35,1
07/01/18 18:15,3.35,0,6.41,1
07/01/18 18:30,3.96,0,7.78,1
07/01/18 18:45,3.56,0,14.69,1
07/01/18 19:00,3.56,0,17.75,1
07/01/18 19:15,4.07,0,23.4,1
07/01/18 19:30,3.56,0,17.17,1
07/01/18 19:45,3.67,0,18.72,1
07/01/18 20:00,4.07,0,22.86,1
07/01/18 20:15,3.6,0,17.14,1
07/01/18 20:30,3.74,0,18.68,1
07/01/18 20:45,4,0,21.49,1
07/01/18 21:00,3.6,0,16.92,1
07/01/18 21:15,3.85,0,19.69,1
07/01/18 21:30,4,0,21.28,1
07/01/18 21:45,3.67,0,16.88,1
07/01/18 22:00,3.92,0,20.02,1
07/01/18 22:15,3.82,1.48,13.36,1
07/01/18 22:30,3.31,4.36,0,1
07/01/18 22:45,3.6,5.08,0,1
07/01/18 23:00,3.64,4.82,0,1
07/01/18 23:15,3.24,3.64,0,1
07/01/18 23:30,3.64,4.54,0,1
07/01/18 23:45,3.42,4.1,0,1
07/01/18 00:00,3.28,3.85,0,1
08/01/18 00:15,3.78,5.15,0,1
08/01/18 00:30,3.38,4.32,0,1
08/01/18 00:45,3.31,4.25,0,1
08/01/18 01:00,3.89,5.76,0,1
08/01/18 01:15,3.35,4.32,0,1
08/01/18 01:30,3.31,4.25,0,1
08/01/18 01:45,4,5.83,0,1
08/01/18 02:00,3.31,4.32,0,1
08/01/18 02:15,3.42,4.68,0,1
08/01/18 02:30,3.89,6.05,0,1
08/01/18 02:45,3.38,4.68,0,1
08/01/18 03:00,3.56,5.11,0,1
08/01/18 03:15,3.78,5.76,0,1
08/01/18 03:30,3.38,4.64,0,1
08/01/18 03:45,3.64,5.36,0,1
08/01/18 04:00,3.6,5.29,0,1
08/01/18 04:15,3.46,4.54,0,1
08/01/18 04:30,3.74,5.69,0,1
08/01/18 04:45,3.53,4.93,0,1
08/01/18 05:00,3.38,4.54,0,1
08/01/18 05:15,3.85,5.94,0,1
08/01/18 05:30,3.49,4.61,0,1
08/01/18 05:45,3.35,4.57,0,1
08/01/18 06:00,3.92,6.23,0,1
08/01/18 06:15,3.35,4.43,0,1
08/01/18 06:30,3.35,4.32,0,1
08/01/18 06:45,3.92,5.87,0,1
08/01/18 07:00,3.38,4.32,0,1
08/01/18 07:15,3.35,4.46,0,1
08/01/18 07:30,5.83,6.34,0,1
08/01/18 07:45,6.41,5.94,0,1
08/01/18 08:00,6.73,5.11,0,1
08/01/18 08:15,49.93,32.36,0,1
08/01/18 08:30,130.54,77.8,0,1
08/01/18 08:45,81.36,56.23,0,1
08/01/18 09:00,114.95,42.34,0,1
08/01/18 09:15,108.04,30.56,0,1
08/01/18 09:30,95.26,27.58,0,1
08/01/18 09:45,136.15,51.37,0,1
08/01/18 10:00,108.97,47.23,0,1
08/01/18 10:15,135.04,55.8,0,1
08/01/18 10:30,107.14,45.07,0,1
08/01/18 10:45,139.39,58.9,0,1
08/01/18 11:00,95.08,37.44,0,1
08/01/18 11:15,138.38,74.63,0,1
08/01/18 11:30,125.46,70.7,0,1
08/01/18 11:45,116.24,65.95,0,1
08/01/18 12:00,120.02,65.63,0,1
08/01/18 12:15,9.65,0.72,20.63,1
08/01/18 12:30,8.71,0,26.32,1
08/01/18 12:45,8.86,0,25.7,1
08/01/18 13:00,8.75,0,25.7,1
08/01/18 13:15,59.54,25.56,5.69,1
08/01/18 13:30,76.14,37.66,0,1
08/01/18 13:45,111.85,55.62,0,1
08/01/18 14:00,121.07,53.42,0,1
08/01/18 14:15,95.04,44.28,0,1
08/01/18 14:30,108.14,45.68,0,1
08/01/18 14:45,93.17,33.12,0,1
08/01/18 15:00,83.84,27.94,0,1
08/01/18 15:15,111.89,43.13,0,1
08/01/18 15:30,111.02,44.14,0,1
08/01/18 15:45,126.43,56.84,0,1
08/01/18 16:00,112.68,49.79,0,1
08/01/18 16:15,82.22,35.82,0,1
08/01/18 16:30,96.88,35.14,0,1
08/01/18 16:45,136.98,53.93,0,1
08/01/18 17:00,100.58,36.29,0,1
08/01/18 17:15,131.54,49.21,0,1
08/01/18 17:30,101.66,29.59,0,1
08/01/18 17:45,37.73,1.01,9,1
08/01/18 18:00,33.48,0,9.47,1
08/01/18 18:15,74.02,33.95,0.58,1
08/01/18 18:30,129.35,72.29,0,1
08/01/18 18:45,126.97,57.35,0,1
08/01/18 19:00,117.14,46.3,0,1
08/01/18 19:15,70.74,24.23,0,1
08/01/18 19:30,143.78,64.3,0,1
08/01/18 19:45,107.89,46.94,0,1
08/01/18 20:00,145.3,61.74,0,1
08/01/18 20:15,103.43,40.9,0,1
08/01/18 20:30,134.78,46.22,0,1
08/01/18 20:45,109.33,40.28,0,1
08/01/18 21:00,96.73,23.29,0.97,1
08/01/18 21:15,13.57,0.14,20.3,1
08/01/18 21:30,5.36,0,26.03,1
08/01/18 21:45,5.18,0,25.99,1
08/01/18 22:00,5.22,0,25.96,1
08/01/18 22:15,5,1.98,14.65,1
08/01/18 22:30,4.75,5.15,0,1
08/01/18 22:45,4.72,5,0,1
08/01/18 23:00,4.75,5,0,1
08/01/18 23:15,4.72,4.28,0,1
08/01/18 23:30,4.64,4.07,0,1
08/01/18 23:45,4.64,4.1,0,1
08/01/18 00:00,4.68,4.28,0,1
09/01/18 00:15,4.68,4.18,0,1
09/01/18 00:30,4.75,4.36,0,1
09/01/18 00:45,4.68,4.46,0,1
09/01/18 01:00,4.68,4.39,0,1
09/01/18 01:15,4.68,4.32,0,1
09/01/18 01:30,4.72,4.21,0,1
09/01/18 01:45,4.75,4.39,0,1
09/01/18 02:00,4.75,4.21,0,1
09/01/18 02:15,4.64,4.25,0,1
09/01/18 02:30,4.68,4.25,0,1
09/01/18 02:45,4.72,4.28,0,1
09/01/18 03:00,4.75,4.39,0,1
09/01/18 03:15,4.72,4.57,0,1
09/01/18 03:30,4.72,4.32,0,1
09/01/18 03:45,4.68,4.5,0,1
09/01/18 04:00,4.72,4.46,0,1
09/01/18 04:15,4.68,4.14,0,1
09/01/18 04:30,4.72,4.07,0,1
09/01/18 04:45,4.68,4.18,0,1
09/01/18 05:00,4.64,3.92,0,1
09/01/18 05:15,4.64,4,0,1
09/01/18 05:30,4.68,3.89,0,1
09/01/18 05:45,4.75,3.89,0,1
09/01/18 06:00,4.68,4.03,0,1
09/01/18 06:15,4.68,3.82,0,1
09/01/18 06:30,4.68,3.78,0,1
09/01/18 06:45,4,2.88,0,1
09/01/18 07:00,4.57,3.89,0,1
09/01/18 07:15,4.1,3.28,0,1
09/01/18 07:30,5.18,3.42,0,1
09/01/18 07:45,7.13,4.07,0,1
09/01/18 08:00,37.8,28.76,0,1
09/01/18 08:15,99.43,59.69,0,1
09/01/18 08:30,83.74,56.99,0,1
09/01/18 08:45,102.71,66.67,0,1
09/01/18 09:00,128.38,51.88,0,1
09/01/18 09:15,123.19,57.46,0,1
09/01/18 09:30,132.91,50.94,0,1
09/01/18 09:45,105.66,33.44,0,1
09/01/18 10:00,132.01,48.02,0,1
09/01/18 10:15,106.42,33.55,0,1
09/01/18 10:30,120.02,48.74,0,1
09/01/18 10:45,128.81,45.83,0,1
09/01/18 11:00,116.68,43.74,0,1
09/01/18 11:15,136.19,70.96,0,1
09/01/18 11:30,106.49,55.62,0,1
09/01/18 11:45,125.71,66.31,0,1
09/01/18 12:00,107.64,50.11,0,1
09/01/18 12:15,14.58,4.14,19.37,1
09/01/18 12:30,8.39,0,26.32,1
09/01/18 12:45,8.6,0,25.78,1
09/01/18 13:00,14.62,0,20.56,1
09/01/18 13:15,84.92,20.56,2.59,1
09/01/18 13:30,136.69,50.94,0,1
09/01/18 13:45,103.64,33.88,0,1
09/01/18 14:00,126.83,42.95,0,1
09/01/18 14:15,105.91,36.04,0,1
09/01/18 14:30,127.73,45.54,0,1
09/01/18 14:45,106.99,34.78,0,1
09/01/18 15:00,124.92,40.39,0,1
09/01/18 15:15,66.74,23.29,0,1
09/01/18 15:30,71.14,23.62,0,1
09/01/18 15:45,112.03,37.55,0,1
09/01/18 16:00,123.3,49.03,0,1
09/01/18 16:15,110.05,34.24,0,1
09/01/18 16:30,127.48,46.48,0,1
09/01/18 16:45,105.84,34.52,0,1
09/01/18 17:00,117.61,38.7,0,1
09/01/18 17:15,117.07,43.27,0,1
09/01/18 17:30,117.58,41,0,1
09/01/18 17:45,35.86,1.15,8.53,1
09/01/18 18:00,33.52,0,9.94,1
09/01/18 18:15,77.8,35.17,0.79,1
09/01/18 18:30,111.53,57.92,0,1
09/01/18 18:45,121.36,49.25,0,1
09/01/18 19:00,114.8,40.25,0,1
09/01/18 19:15,103.68,33.34,0,1
09/01/18 19:30,123.34,48.2,0,1
09/01/18 19:45,108.54,40.82,0,1
09/01/18 20:00,113,36.83,0,1
09/01/18 20:15,105.84,37.15,0,1
09/01/18 20:30,118.87,39.49,0,1
09/01/18 20:45,99.72,25.88,0,1
09/01/18 21:00,83.12,14.18,1.73,1
09/01/18 21:15,11.41,0,22.93,1
09/01/18 21:30,5.26,0,26.78,1
09/01/18 21:45,5,0,26.71,1
09/01/18 22:00,4.97,0,26.75,1
09/01/18 22:15,4.93,1.8,15.3,1
09/01/18 22:30,4.64,5.15,0,1
09/01/18 22:45,4.64,4.97,0,1
09/01/18 23:00,4.57,4.97,0,1
09/01/18 23:15,4.64,4.32,0,1
09/01/18 23:30,4.61,4.14,0,1
09/01/18 23:45,4.57,4.25,0,1
09/01/18 00:00,4.57,4.28,0,1
10/01/18 00:15,4.5,4.36,0,1
10/01/18 00:30,4.57,4.61,0,1
10/01/18 00:45,4.61,4.61,0,1
10/01/18 01:00,4.54,4.32,0,1
10/01/18 01:15,4.61,4.39,0,1
10/01/18 01:30,4.57,4.57,0,1
10/01/18 01:45,4.61,4.57,0,1
10/01/18 02:00,4.64,4.75,0,1
10/01/18 02:15,4.61,4.72,0,1
10/01/18 02:30,4.54,4.43,0,1
10/01/18 02:45,4.57,4.5,0,1
10/01/18 03:00,4.57,4.46,0,1
10/01/18 03:15,4.61,4.39,0,1
10/01/18 03:30,4.57,4.57,0,1
10/01/18 03:45,4.54,4.5,0,1
10/01/18 04:00,4.57,4.43,0,1
10/01/18 04:15,4.57,4.54,0,1
10/01/18 04:30,4.57,4.39,0,1
10/01/18 04:45,4.54,4.36,0,1
10/01/18 05:00,4.57,4.61,0,1
10/01/18 05:15,4.57,4.46,0,1
10/01/18 05:30,4.57,4.46,0,1
10/01/18 05:45,4.57,4.39,0,1
10/01/18 06:00,4.54,4.36,0,1
10/01/18 06:15,4.61,5,0,1
10/01/18 06:30,4.57,4.79,0,1
10/01/18 06:45,4.43,4.75,0,1
10/01/18 07:00,4.14,3.82,0,1
10/01/18 07:15,4.86,4.82,0,1
10/01/18 07:30,6.59,4.93,0,1
10/01/18 07:45,7.09,5,0,1
10/01/18 08:00,7.09,4.64,0.04,1
10/01/18 08:15,94.61,58.9,0,1
10/01/18 08:30,107.64,63.65,0,1
10/01/18 08:45,101.63,63.22,0,1
10/01/18 09:00,124.31,50.26,0,1
10/01/18 09:15,109.91,35.42,0,1
10/01/18 09:30,126.04,45.61,0,1
10/01/18 09:45,98.39,32.58,0,1
10/01/18 10:00,121.43,43.49,0,1
10/01/18 10:15,117.14,38.77,0,1
10/01/18 10:30,105.8,32.65,0,1
10/01/18 10:45,124.88,42.23,0,1
10/01/18 11:00,110.34,36.11,0,1
10/01/18 11:15,143.21,70.56,0,1
10/01/18 11:30,101.59,51.98,0,1
10/01/18 11:45,136.87,71.89,0,1
10/01/18 12:00,122.76,61.49,0,1
10/01/18 12:15,14.54,4.82,20.16,1
10/01/18 12:30,8.53,0,26.46,1
10/01/18 12:45,8.71,0,25.78,1
10/01/18 13:00,9.07,0,25.13,1
10/01/18 13:15,84.82,31.25,3.02,1
10/01/18 13:30,139.75,57.85,0,1
10/01/18 13:45,98.32,31.36,0,1
10/01/18 14:00,120.49,40.39,0,1
10/01/18 14:15,115.7,40.5,0,1
10/01/18 14:30,121.1,42.52,0,1
10/01/18 14:45,112.25,34.09,0,1
10/01/18 15:00,96.52,32.4,0,1
10/01/18 15:15,110.77,40.79,0,1
10/01/18 15:30,107.03,40.32,0,1
10/01/18 15:45,100.48,29.41,0,1
10/01/18 16:00,123.19,44.14,0,1
10/01/18 16:15,105.12,31.86,0,1
10/01/18 16:30,112.46,34.74,0,1
10/01/18 16:45,122.58,46.69,0,1
10/01/18 17:00,126.18,43.27,0,1
10/01/18 17:15,95.58,32.83,0,1
10/01/18 17:30,121.72,42.12,0,1
10/01/18 17:45,129.38,53.57,0,1
10/01/18 18:00,101.09,32.15,0,1
10/01/18 18:15,35.24,10.98,0.14,1
10/01/18 18:30,13.1,0.47,4.46,1
10/01/18 18:45,8.21,0,21.02,1
10/01/18 19:00,5.18,0,26.89,1
10/01/18 19:15,5.29,0,26.82,1
10/01/18 19:30,5.18,0,26.96,1
10/01/18 19:45,5.04,0,27.04,1
10/01/18 20:00,5.04,0,27,1
10/01/18 20:15,5.04,0,26.93,1
10/01/18 20:30,5.04,0,26.75,1
10/01/18 20:45,5.15,0,26.75,1
10/01/18 21:00,5.15,0,26.75,1
10/01/18 21:15,5.08,0,26.53,1
10/01/18 21:30,5.08,0,26.32,1
10/01/18 21:45,5.04,0,26.35,1
10/01/18 22:00,5.11,0,26.39,1
10/01/18 22:15,4.9,1.98,15.08,1
10/01/18 22:30,4.68,5.76,0,1
10/01/18 22:45,4.64,5.4,0,1
10/01/18 23:00,4.61,5.08,0,1
10/01/18 23:15,4.64,4.21,0,1
10/01/18 23:30,4.57,4.1,0,1
10/01/18 23:45,4.57,4.54,0,1
10/01/18 00:00,4.57,4.68,0,1
11/01/18 00:15,4.57,4.46,0,1
11/01/18 00:30,4.68,4.75,0,1
11/01/18 00:45,4.61,4.9,0,1
11/01/18 01:00,4.61,4.68,0,1
11/01/18 01:15,4.61,4.9,0,1
11/01/18 01:30,4.61,5.08,0,1
11/01/18 01:45,4.68,4.79,0,1
11/01/18 02:00,4.61,4.9,0,1
11/01/18 02:15,4.61,4.72,0,1
11/01/18 02:30,4.57,4.36,0,1
11/01/18 02:45,4.57,4.39,0,1
11/01/18 03:00,4.61,4.21,0,1
11/01/18 03:15,4.61,4.68,0,1
11/01/18 03:30,4.57,4.36,0,1
11/01/18 03:45,4.57,4.28,0,1
11/01/18 04:00,4.57,4.21,0,1
11/01/18 04:15,4.61,4.21,0,1
11/01/18 04:30,4.57,4.64,0,1
11/01/18 04:45,4.61,4.5,0,1
11/01/18 05:00,4.57,4.46,0,1
11/01/18 05:15,4.57,4.5,0,1
11/01/18 05:30,4.64,4.46,0,1
11/01/18 05:45,4.57,4.54,0,1
11/01/18 06:00,4.57,4.36,0,1
11/01/18 06:15,4.57,4.46,0,1
11/01/18 06:30,4.57,4.36,0,1
11/01/18 06:45,4.36,3.92,0,1
11/01/18 07:00,4.28,3.89,0,1
11/01/18 07:15,4.54,4.1,0,1
11/01/18 07:30,4.46,3.38,0,1
11/01/18 07:45,7.16,4,0,1
11/01/18 08:00,7.38,3.53,0.04,1
11/01/18 08:15,71.82,46.37,0,1
11/01/18 08:30,137.09,79.7,0,1
11/01/18 08:45,116.28,71.78,0,1
11/01/18 09:00,124.63,53.14,0,1
11/01/18 09:15,121.9,47.52,0,1
11/01/18 09:30,123.08,48.53,0,1
11/01/18 09:45,102.6,44.5,0,1
11/01/18 10:00,85.1,33.98,0,1
11/01/18 10:15,73.51,28.51,0,1
11/01/18 10:30,107.75,43.92,0,1
11/01/18 10:45,115.74,45.32,0,1
11/01/18 11:00,92.09,36.61,0,1
11/01/18 11:15,68.62,42.26,0,1
11/01/18 11:30,71.6,44.28,0,1
11/01/18 11:45,69.48,43.24,0,1
11/01/18 12:00,74.27,48.56,0,1
11/01/18 12:15,19.94,5.58,17.96,1
11/01/18 12:30,11.84,0,25.45,1
11/01/18 12:45,13.75,0,23.69,1
11/01/18 13:00,26.89,3.71,16.78,1
11/01/18 13:15,95.4,40.54,0,1
11/01/18 13:30,119.12,49.86,0,1
11/01/18 13:45,120.28,50.76,0,1
11/01/18 14:00,106.7,37.51,0,1
11/01/18 14:15,105.66,34.52,0,1
11/01/18 14:30,86.54,31.1,0,1
11/01/18 14:45,136.3,56.99,0,1
11/01/18 15:00,129.24,53.39,0,1
11/01/18 15:15,127.94,49.86,0,1
11/01/18 15:30,133.52,54.65,0,1
11/01/18 15:45,124.7,48.64,0,1
11/01/18 16:00,106.92,43.09,0,1
11/01/18 16:15,96.26,46.91,0,1
11/01/18 16:30,84.56,42.91,0,1
11/01/18 16:45,96.95,39.06,0,1
11/01/18 17:00,132.55,53.21,0,1
11/01/18 17:15,127.4,50.94,0,1
11/01/18 17:30,109.91,36.5,0,1
11/01/18 17:45,50.29,4.28,3.06,1
11/01/18 18:00,34.88,0.04,9.11,1
11/01/18 18:15,96.37,45.86,0.86,1
11/01/18 18:30,132.77,70.99,0,1
11/01/18 18:45,116.06,47.88,0,1
11/01/18 19:00,107.28,36.94,0,1
11/01/18 19:15,107.75,34.45,0,1
11/01/18 19:30,113.51,41.4,0,1
11/01/18 19:45,136.84,63.04,0,1
11/01/18 20:00,117.36,43.74,0,1
11/01/18 20:15,122.51,45.79,0,1
11/01/18 20:30,124.99,54.25,0,1
11/01/18 20:45,102.96,28.94,0,1
11/01/18 21:00,71.71,14.65,2.56,1
11/01/18 21:15,6.26,0,26.46,1
11/01/18 21:30,5.18,0,26.64,1
11/01/18 21:45,5.18,0,26.5,1
11/01/18 22:00,5.15,0,26.64,1
11/01/18 22:15,5,1.84,15.52,1
11/01/18 22:30,4.79,5.58,0,1
11/01/18 22:45,4.72,5.54,0,1
11/01/18 23:00,4.68,5.18,0,1
11/01/18 23:15,4.75,4.72,0,1
11/01/18 23:30,4.64,4.79,0,1
11/01/18 23:45,4.72,4.86,0,1
11/01/18 00:00,4.64,4.64,0,1
12/01/18 00:15,4.68,4.68,0,1
12/01/18 00:30,4.72,4.9,0,1
12/01/18 00:45,4.72,5.15,0,1
12/01/18 01:00,4.72,5.18,0,1
12/01/18 01:15,4.72,4.9,0,1
12/01/18 01:30,4.79,5.08,0,1
12/01/18 01:45,4.79,5.4,0,1
12/01/18 02:00,4.75,4.9,0,1
12/01/18 02:15,4.79,5.11,0,1
12/01/18 02:30,4.79,5.22,0,1
12/01/18 02:45,4.79,5.08,0,1
12/01/18 03:00,4.75,5.08,0,1
12/01/18 03:15,4.75,4.97,0,1
12/01/18 03:30,4.75,4.97,0,1
12/01/18 03:45,4.72,4.82,0,1
12/01/18 04:00,4.75,4.79,0,1
12/01/18 04:15,4.75,5.04,0,1
12/01/18 04:30,4.75,5,0,1
12/01/18 04:45,4.75,4.9,0,1
12/01/18 05:00,4.72,5.15,0,1
12/01/18 05:15,4.82,5.15,0,1
12/01/18 05:30,4.75,5.08,0,1
12/01/18 05:45,4.75,5.22,0,1
12/01/18 06:00,4.72,5.08,0,1
12/01/18 06:15,4.75,4.97,0,1
12/01/18 06:30,4.79,5.04,0,1
12/01/18 06:45,4.72,4.97,0,1
12/01/18 07:00,4.72,4.82,0,1
12/01/18 07:15,4.64,4.82,0,1
12/01/18 07:30,5.26,4.54,0,1
12/01/18 07:45,6.59,4.46,0.04,1
12/01/18 08:00,7.09,4.18,0,1
12/01/18 08:15,36.76,25.81,0,1
12/01/18 08:30,114.66,72.18,0,1
12/01/18 08:45,114.19,68.08,0,1
12/01/18 09:00,119.2,51.3,0,1
12/01/18 09:15,130.18,50.08,0,1
12/01/18 09:30,143.17,63.65,0,1
12/01/18 09:45,98.78,33.26,0,1
12/01/18 10:00,100.69,23.9,0,1
12/01/18 10:15,101.48,23.36,0,1
12/01/18 10:30,102.1,24.48,0,1
12/01/18 10:45,117.18,34.09,0,1
12/01/18 11:00,108.32,30.85,0,1
12/01/18 11:15,122.33,55.51,0,1
12/01/18 11:30,83.7,35.24,0,1
12/01/18 11:45,105.84,59.98,0,1
12/01/18 12:00,114.12,61.88,0,1
12/01/18 12:15,25.88,8.71,18.61,1
12/01/18 12:30,12.02,0,25.38,1
12/01/18 12:45,12.35,0,24.66,1
12/01/18 13:00,12.2,0,24.73,1
12/01/18 13:15,107.1,43.38,3.82,1
12/01/18 13:30,100.3,40.46,0,1
12/01/18 13:45,95.58,42.16,0,1
12/01/18 14:00,104.8,42.91,0,1
12/01/18 14:15,128.56,57.28,0,1
12/01/18 14:30,132.3,58.28,0,1
12/01/18 14:45,116.89,48.1,0,1
12/01/18 15:00,104.44,42.95,0,1
12/01/18 15:15,128.02,62.82,0,1
12/01/18 15:30,134.14,61.13,0,1
12/01/18 15:45,112.36,49.82,0,1
12/01/18 16:00,88.67,46.19,0,1
12/01/18 16:15,112.43,46.8,0,1
12/01/18 16:30,83.52,35.21,0,1
12/01/18 16:45,116.24,46.4,0,1
12/01/18 17:00,79.34,27.97,0,1
12/01/18 17:15,72.07,24.41,0,1
12/01/18 17:30,131.33,57.56,0,1
12/01/18 17:45,39.78,1.26,6.3,1
12/01/18 18:00,37.22,0,8.17,1
12/01/18 18:15,84.6,48.2,0.61,1
12/01/18 18:30,113.76,63.54,0,1
12/01/18 18:45,117.65,57.02,0,1
12/01/18 19:00,111.28,44.57,0,1
12/01/18 19:15,76.9,31.93,0,1
12/01/18 19:30,120.53,50.62,0,1
12/01/18 19:45,121.07,59.94,0,1
12/01/18 20:00,90.07,39.89,0,1
12/01/18 20:15,105.3,40.1,0,1
12/01/18 20:30,117.29,48.02,0,1
12/01/18 20:45,90.97,24.66,0.04,1
12/01/18 21:00,36.9,0.61,6.34,1
12/01/18 21:15,9.29,0,25.24,1
12/01/18 21:30,5.51,0,26.78,1
12/01/18 21:45,5.15,0,26.78,1
12/01/18 22:00,5.22,0,26.78,1
12/01/18 22:15,5,1.66,15.88,1
12/01/18 22:30,4.75,4.9,0,1
12/01/18 22:45,4.75,4.93,0,1
12/01/18 23:00,4.79,5,0,1
12/01/18 23:15,4.72,3.71,0,1
12/01/18 23:30,4.64,3.38,0,1
12/01/18 23:45,4.64,3.46,0,1
12/01/18 00:00,4.61,3.42,0,1
13/01/18 00:15,4.61,3.46,0,1
13/01/18 00:30,4.68,3.64,0,1
13/01/18 00:45,4.64,3.89,0,1
13/01/18 01:00,4.68,3.85,0,1
13/01/18 01:15,4.64,3.96,0,1
13/01/18 01:30,4.64,3.89,0,1
13/01/18 01:45,4.68,3.74,0,1
13/01/18 02:00,4.72,3.96,0,1
13/01/18 02:15,4.72,4,0,1
13/01/18 02:30,4.72,4.18,0,1
13/01/18 02:45,4.75,4.14,0,1
13/01/18 03:00,4.75,4.07,0,1
13/01/18 03:15,4.75,4.46,0,1
13/01/18 03:30,4.72,4.32,0,1
13/01/18 03:45,4.75,4.28,0,1
13/01/18 04:00,4.79,4.14,0,1
13/01/18 04:15,4.72,4,0,1
13/01/18 04:30,4.75,4.28,0,1
13/01/18 04:45,4.72,4.07,0,1
13/01/18 05:00,4.75,4.18,0,1
13/01/18 05:15,4.79,4.25,0,1
13/01/18 05:30,4.72,4.32,0,1
13/01/18 05:45,4.75,4.39,0,1
13/01/18 06:00,4.72,4.21,0,1
13/01/18 06:15,4.75,4.43,0,1
13/01/18 06:30,4.75,4.18,0,1
13/01/18 06:45,4.72,4.32,0,1
13/01/18 07:00,4.72,4.25,0,1
13/01/18 07:15,4.68,4.07,0,1
13/01/18 07:30,5.11,3.96,0,1
13/01/18 07:45,6.34,4.14,0,1
13/01/18 08:00,6.84,4.07,0,1
13/01/18 08:15,48.78,32.36,0,1
13/01/18 08:30,94.21,58.46,0,1
13/01/18 08:45,106.34,68.62,0,1
13/01/18 09:00,63.22,21.46,0,1
13/01/18 09:15,100.58,29.88,0,1
13/01/18 09:30,91.94,29.84,0,1
13/01/18 09:45,57.31,11.27,0,1
13/01/18 10:00,52.96,11.34,0,1
13/01/18 10:15,53.42,14.18,0,1
13/01/18 10:30,97.7,26.93,0,1
13/01/18 10:45,101.7,26.17,0,1
13/01/18 11:00,98.42,28.33,0,1
13/01/18 11:15,106.81,51.26,0,1
13/01/18 11:30,95.33,47.27,0,1
13/01/18 11:45,102.35,46.51,0,1
13/01/18 12:00,99.18,49.43,0,1
13/01/18 12:15,8.39,0.32,19.84,1
13/01/18 12:30,7.16,0,25.45,1
13/01/18 12:45,6.95,0,25.52,1
13/01/18 13:00,6.88,0,25.7,1
13/01/18 13:15,49.39,10.4,6.8,1
13/01/18 13:30,93.53,24.16,0,1
13/01/18 13:45,93.56,25.45,0,1
13/01/18 14:00,93.96,32.11,0,1
13/01/18 14:15,91.73,32.04,0,1
13/01/18 14:30,95.33,30.38,0,1
13/01/18 14:45,85.5,29.05,0,1
13/01/18 15:00,79.81,20.66,0,1
13/01/18 15:15,109.12,36.36,0,1
13/01/18 15:30,81.29,24.62,0,1
13/01/18 15:45,112.39,41.87,0,1
13/01/18 16:00,104.44,29.84,0,1
13/01/18 16:15,79.2,31.9,0,1
13/01/18 16:30,68.87,26.46,0,1
13/01/18 16:45,62.57,21.49,0,1
13/01/18 17:00,69.62,21.35,0,1
13/01/18 17:15,17.39,1.69,19.98,1
13/01/18 17:30,5.29,0,26.42,1
13/01/18 17:45,5.18,0,26.5,1
13/01/18 18:00,5.18,0,26.6,1
13/01/18 18:15,4.9,0,10.37,1
13/01/18 18:30,4.86,0,9,1
13/01/18 18:45,5,0,23.08,1
13/01/18 19:00,4.97,0,26.82,1
13/01/18 19:15,5.04,0,26.86,1
13/01/18 19:30,5,0,26.89,1
13/01/18 19:45,5,0,26.82,1
13/01/18 20:00,5.04,0,26.75,1
13/01/18 20:15,5,0,26.75,1
13/01/18 20:30,5.08,0,26.89,1
13/01/18 20:45,4.97,0,27,1
13/01/18 21:00,5,0,26.89,1
13/01/18 21:15,5,0,26.75,1
13/01/18 21:30,5.08,0,26.78,1
13/01/18 21:45,5.04,0,26.78,1
13/01/18 22:00,5.04,0,26.78,1
13/01/18 22:15,4.86,1.76,15.44,1
13/01/18 22:30,4.68,4.9,0,1
13/01/18 22:45,4.72,4.72,0,1
13/01/18 23:00,4.61,4.39,0,1
13/01/18 23:15,4.54,3.96,0,1
13/01/18 23:30,4.57,3.85,0,1
13/01/18 23:45,4.61,4.07,0,1
13/01/18 00:00,4.64,3.96,0,1
14/01/18 00:15,4.57,4.07,0,1
14/01/18 00:30,4.61,4.39,0,1
14/01/18 00:45,4.61,4.46,0,1
14/01/18 01:00,4.61,4.32,0,1
14/01/18 01:15,4.68,4.5,0,1
14/01/18 01:30,4.61,4.5,0,1
14/01/18 01:45,4.64,4.93,0,1
14/01/18 02:00,4.64,4.79,0,1
14/01/18 02:15,4.61,4.61,0,1
14/01/18 02:30,4.68,4.64,0,1
14/01/18 02:45,4.64,4.97,0,1
14/01/18 03:00,4.64,4.93,0,1
14/01/18 03:15,4.64,4.79,0,1
